Season,Team,Player Names
2017,CD Leganés,"['Jon Ander Serantes', 'Iván Cuéllar', 'Nereo Champagne', 'Dimitrios Siovas', 'Unai Bustinza', 'Ezequiel Muñoz', 'Mauro dos Santos', 'Martín Mantovani', 'Diego Rico', 'Raúl Carnero', 'Joseba Zaldua', 'Tito', 'Dani Gallardo', 'Rubén Pérez', 'Gerard Gumbau', 'Erik Morán', 'Gabriel Pires', 'Javi Eraso', 'Darko Brasanac', 'Jaime Sierra', 'Álex Mozo', 'Omar Ramos', 'Yahya Al-Shehri', 'Alexander Szymanowski', 'José Naranjo', 'Nordin Amrabat', 'Nabil El Zhar', 'Sergio Arribas', 'William de Camargo', 'Miguel Ángel Guerrero', 'Claudio Beauvue', 'Mamadou Koné', 'Leonardo Rocha', 'Gabri Salazar']"
2017,FC Málaga,"['Roberto', 'Andrés Prieto', 'Cenk Gönen', 'Luis Hernández', 'Paul Baysse', 'Diego González', 'Ignasi Miquel', 'Federico Ricca', 'Juankar', 'Alberto López', 'Roberto Rosales', 'Miguel Torres', 'Álex Robles', 'Iván Rodríguez', 'Emanuel Cecchini', 'Manuel Iturra', 'Esteban Rolón', 'Mehdi Lacen', 'Ian Soler', 'Adrián González', 'Recio', 'Zdravko Kuzmanovic', 'José Carlos Sánchez', 'Juanpi', 'Javi Ontiveros', 'Maxime Lestienne', 'Adalberto Peñaranda', 'Jony', 'Chory Castro', 'Álex Mula', 'Keko Gontán', 'Samu García', 'Miguel Cifuentes', 'Juan Cruz', 'Alberto Bueno', 'Diego Rolán', 'Borja Bastón', 'Brown Ideye', 'Isaac Success', 'Youssef En-Nesyri']"
2018,FC Barcelona,"['Marc-André ter Stegen', 'Jasper Cillessen', 'Iñaki Peña', 'Jokin Ezkieta', 'Clément Lenglet', 'Samuel Umtiti', 'Gerard Piqué', 'Jeison Murillo', 'Jean-Clair Todibo', 'Thomas Vermaelen', 'Chumi', 'Jorge Cuenca', 'Jordi Alba', 'Juan Miranda', 'Sergi Roberto', 'Nélson Semedo', 'Moussa Wagué', 'Guillem Jaime', 'Sergio Busquets', 'Uri Busquets', 'Sergi Samper', 'Arthur Melo', 'Ivan Rakitic', 'Carles Aleñá', 'Arturo Vidal', 'Riqui Puig', 'Philippe Coutinho', 'Rafinha', 'Denis Suárez', 'Kevin-Prince Boateng', 'Lionel Messi', 'Ousmane Dembélé', 'Malcom', 'Munir El Haddadi', 'Carles Pérez', 'Álex Collado', 'Luis Suárez', 'Paco Alcácer', 'Abel Ruiz']"
2018,Atlético Madrid,"['Jan Oblak', 'Antonio Adán', 'Álex dos Santos', 'Lucas Hernández', 'José María Giménez', 'Stefan Savic', 'Diego Godín', 'Javi Montero', 'Nehuén Pérez', 'Tachi', 'Filipe Luís', 'Manu Sánchez', 'Santiago Arias', 'Juanfran Torres', 'Andrés Solano', 'Carlos Isaac', 'Rodri', 'Thomas Partey', 'Gustavo Assunção', 'Saúl Ñíguez', 'Koke', 'Roberto Olabe', 'Toni Moya', 'Cristian Rodríguez', 'Mikel Carro', 'Thomas Lemar', 'Vitolo', 'Víctor Mollejo', 'Ángel Correa', 'Gelson Martins', 'Joaquín Muñoz', 'Antoine Griezmann', 'Álvaro Morata', 'Diego Costa', 'Nikola Kalinic', 'Borja Garcés', 'Sergio Camello']"
2018,Real Madrid,"['Thibaut Courtois', 'Keylor Navas', 'Andriy Lunin', 'Kiko Casilla', 'Luca Zidane', 'Raphaël Varane', 'Sergio Ramos', 'Nacho Fernández', 'Jesús Vallejo', 'Javi Sánchez', 'Adrián de la Fuente', 'Marcelo', 'Sergio Reguilón', 'Fran García', 'Daniel Carvajal', 'Lucas Vázquez', 'Álvaro Odriozola', 'Casemiro', 'Toni Kroos', 'Dani Ceballos', 'Luka Modric', 'Federico Valverde', 'Marcos Llorente', 'Álvaro Fidalgo', 'Jaume Grau', 'Jaime Seoane', 'Isco', 'Brahim Díaz', 'Vinicius Junior', 'Marco Asensio', 'Gareth Bale', 'Franchu', 'Cristo', 'Karim Benzema', 'Mariano Díaz', 'Borja Mayoral']"
2018,FC Valencia,"['Neto', 'Jaume Doménech', 'Cristian Rivero', 'Gabriel Paulista', 'Mouctar Diakhaby', 'Jeison Murillo', 'Cristiano Piccini', 'Ezequiel Garay', 'Rúben Vezo', 'Facundo Roncaglia', 'José Gayà', 'Toni Lato', 'Álex Centelles', 'Geoffrey Kondogbia', 'Francis Coquelin', 'Hugo Guillamón', 'Carlos Soler', 'Dani Parejo', 'Daniel Wass', 'Uroš Račić', 'Kang-in Lee', 'Gonçalo Guedes', 'Denis Cheryshev', 'Nacho Gil', 'Álex Blanco', 'Sito', 'Ferran Torres', 'Rodrigo', 'Santi Mina', 'Michy Batshuayi', 'Kévin Gameiro', 'Rubén Sobrino', 'Fran Navarro']"
2018,FC Sevilla,"['Tomas Vaclik', 'Sergio Rico', 'Juan Soriano', 'Lucho García', 'Javi Díaz', 'Maximilian Wöber', 'Sergi Gómez', 'Simon Kjaer', 'Joris Gnagnon', 'Daniel Carriço', 'Gabriel Mercado', 'Nicolás Pareja', 'Juan Berrocal', 'Sergio Escudero', 'Guilherme Arana', 'Javi Vázquez', 'Jesús Navas', 'Sébastien Corchia', 'Ibrahim Amadou', 'Maxime Gonalons', 'Éver Banega', 'Roque Mesa', 'Marko Rog', 'Franco Vázquez', 'Ganso', 'Borja Lasso', 'Pepe Mena', 'Quincy Promes', 'Bryan Gil', 'Nolito', 'Pejiño', 'Pablo Sarabia', 'Munir El Haddadi', 'Aleix Vidal', 'Wissam Ben Yedder', 'André Silva', 'Luis Muriel', 'Marc Gual']"
2018,Real Sociedad San Sebastián,"['Gerónimo Rulli', 'Miguel Ángel Moyá', 'Andoni Zubiaurre', 'Igor Zubeldia', 'Diego Llorente', 'Aritz Elustondo', 'Héctor Moreno', 'Robin Le Normand', 'Raúl Navas', 'Theo Hernández', 'Aihen Muñoz', 'Kévin Rodrigues', 'Joseba Zaldua', 'Andoni Gorosabel', 'Álex Sola', 'Asier Illarramendi', 'Martín Zubimendi', 'Mikel Merino', 'Rubén Pardo', 'Luca Sangalli', 'David Zurutuza', 'Ander Guevara', 'Roberto López', 'Mikel Oyarzabal', 'Ander Barrenetxea', 'Juanmi', 'Martín Merquelanz', 'Näis Djouahra', 'Adnan Januzaj', 'Zourdine Thior', 'Willian José', 'Sandro Ramírez', 'Jon Bautista']"
2018,Real Betis Sevilla,"['Pau López', 'Joel Robles', 'Marc Bartra', 'Aïssa Mandi', 'Sidnei', 'Zouhair Feddal', 'Edgar González', 'Junior Firpo', 'Julio Alonso', 'Diego Altamirano', 'Francis Guerrero', 'Emerson Royal', 'Antonio Barragán', 'William Carvalho', 'Javi García', 'Paul Akouokou', 'Andrés Guardado', 'Wilfrid Kaptoum', 'Darko Brasanac', 'Jaime Garijo', 'Giovani Lo Celso', 'Sergio Canales', 'Ryad Boudebouz', 'Rober González', 'Cristian Tello', 'Jesé', 'Takashi Inui', 'José Manuel Irizo', 'Diego Lainez', 'Joaquín', 'Adrián Tellado', 'Loren Morón', 'Antonio Sanabria', 'Sergio León']"
2018,Athletic Bilbao,"['Unai Simón', 'Iago Herrerín', 'Álex Remiro', 'Hodei Oleaga', 'Iñigo Martínez', 'Yeray Álvarez', 'Unai Núñez', 'Dani Vivian', 'Yuri Berchiche', 'Mikel Balenziaga', 'Cristian Ganea', 'Óscar de Marcos', 'Ander Capa', 'Iñigo Lekue', 'Mikel San José', 'Peru Nolaskoain', 'Ander Iturraspe', 'Beñat Etxebarria', 'Dani García', 'Unai López', 'Mikel Rico', 'Iker Muniain', 'Iñigo Córdoba', 'Ibai Gómez', 'Iñigo Vicente', 'Iñaki Williams', 'Markel Susaeta', 'Raúl García', 'Kenan Kodro', 'Sabin Merino', 'Aritz Aduriz', 'Gorka Guruzeta']"
2018,Celta Vigo,"['Rubén Blanco', 'Sergio Álvarez', 'Iván Villar', 'Wesley Hoedt', 'Néstor Araújo', 'David Costas', 'Júnior Alonso', 'Facundo Roncaglia', 'Gustavo Cabral', 'Lucas Olaza', 'David Juncà', 'Robert Mazan', 'Hugo Mallo', 'Kevin Vázquez', 'Stanislav Lobotka', 'Okay Yokuşlu', 'Nemanja Radoja', 'Fran Beltrán', 'Mathias Jensen', 'Jozabed Sánchez', 'Brais Méndez', 'Ryad Boudebouz', 'Andrew Hjulsager', 'Sofiane Boufal', 'Pione Sisto', 'Emre Mor', 'Maxi Gómez', 'Iago Aspas', 'Dennis Eckert Ayensa', 'Emmanuel Apeh']"
2018,FC Villarreal,"['Sergio Asenjo', 'Andrés Fernández', 'Mariano Barbosa', 'Álvaro González', 'Ramiro Funes Mori', 'Víctor Ruiz', 'Daniele Bonera', 'Pepe Castaño', 'Alfonso Pedraza', 'Jaume Costa', 'Xavi Quintillà', 'Mario Gaspar', 'Miguel Layún', 'Miguel Llambrich', 'Andrei Ratiu', 'Santiago Cáseres', 'Vicente Iborra', 'Javi Fuego', 'Bruno Soriano', 'Manuel Iturra', 'Manu Trigueros', 'Santi Cazorla', 'Manu Morlanes', 'Pablo Fornals', 'Iván Martín', 'Nicola Sansone', 'Samuel Chukwueze', 'Dani Raba', 'Gerard Moreno', 'Karl Toko Ekambi', 'Carlos Bacca', 'Enes Ünal']"
2018,Espanyol Barcelona,"['Roberto', 'Diego López', 'Mario Hermoso', 'David López', 'Naldo', 'Óscar Duarte', 'Lluís López', 'Iago Indias', 'Adrià Pedrosa', 'Dídac Vilà', 'Roberto Rosales', 'Javi López', 'Pipa', 'Marc Roca', 'Alfa Semedo', 'Sergi Darder', 'Víctor Sánchez', 'Esteban Granero', 'Álex López', 'Óscar Melendo', 'Pablo Piatti', 'Javi Puado', 'Carlos Doncel', 'Lei Wu', 'Hernán Pérez', 'Borja Iglesias', 'Léo Baptistão', 'Facundo Ferreyra', 'Sergio García', 'Víctor Campuzano']"
2018,FC Getafe,"['David Soria', 'Leandro Chichizola', 'Rubén Yáñez', 'Djené', 'Leandro Cabrera', 'Bruno González', 'Ignasi Miquel', 'Miguel Rubio', 'Mathías Olivera', 'Antunes', 'Damián Suárez', 'Dimitri Foulquier', 'Markel Bergara', 'Mathieu Flamini', 'Mauro Arambarri', 'Nemanja Maksimovic', 'Gaku Shibasaki', 'Sebastián Cristóforo', 'Samu Saiz', 'Amath Ndiaye', 'Francisco Portillo', 'Iván Alejo', 'Rober Ibáñez', 'Jaime Mata', 'Sergi Guardiola', 'Ángel Rodríguez', 'Jorge Molina', 'Hugo Duro']"
2018,CD Leganés,"['Andriy Lunin', 'Iván Cuéllar', 'Jon Ander Serantes', 'Andrés Prieto', 'David Tejero', 'Dimitrios Siovas', 'Kenneth Omeruo', 'Unai Bustinza', 'Diego Reyes', 'Rodri Tarín', 'Ezequiel Muñoz', 'Josua Mejías', 'Jonathan Silva', 'Vasyl Kravets', 'Raúl Carnero', 'Allan Nyom', 'Juanfran Moreno', 'Rubén Pérez', 'Mikel Vesga', 'Gerard Gumbau', 'Recio', 'Javi Eraso', 'Facundo García', 'Óscar Rodríguez', 'Fede Vico', 'José Manuel Arnáiz', 'Alexander Szymanowski', 'Dani Ojeda', 'Nabil El Zhar', 'Javier Avilés', 'Youssef En-Nesyri', 'Martin Braithwaite', 'Guido Carrillo', 'Michael Santos', 'Diego Rolán', 'Sabin Merino', 'Mamadou Koné', 'Owusu']"
2018,Deportivo Alavés,"['Fernando Pacheco', 'Antonio Sivera', 'Álex Domínguez', 'Guillermo Maripán', 'Víctor Laguardia', 'Rodrigo Ely', 'Adrián Diéguez', 'Rubén Duarte', 'Adrián Marín', 'Martín Aguirregabiria', 'Ximo Navarro', 'Carlos Vigaray', 'Dani Torres', 'Antonio Perera', 'Tomás Pina', 'Mubarak Wakaso', 'Manu García', 'Darko Brasanac', 'Jony', 'Takashi Inui', 'Ibai Gómez', 'Burgui', 'Álex Blanco', 'Patrick Twumasi', 'Jonathan Calleri', 'Rubén Sobrino', 'John Guidetti', 'Diego Rolán', 'Borja Bastón']"
2018,UD Levante,"['Oier Olazábal', 'Aitor Fernández', 'Koke Vegas', 'Rúben Vezo', 'Erick Cabaco', 'Róber Pier', 'Chema Rodríguez', 'Sergio Postigo', 'Genís Montolio', 'Antonio Luna', 'Toño García', 'Coke', 'Shaq Moore', 'Pedro López', 'Nikola Vukcevic', 'Cheick Doukouré', 'Pepelu', 'José Campaña', 'Sanjin Prcic', 'Fran Manzanara', 'Enis Bardhi', 'Arturo Molina', 'Moses Simon', 'Emmanuel Boateng', 'Jason', 'Rubén Rochina', 'Samu García', 'Roger Martí', 'José Luis Morales', 'Borja Mayoral', 'Raphael Dwamena']"
2018,FC Girona,"['Bono', 'José Aurelio Suárez', 'Gorka Iraizoz', 'Marc Vito', 'Juanpe', 'Bernardo Espinosa', 'Jonás Ramalho', 'Marc Muniesa', 'Pedro Alcalá', 'Johan Mojica', 'Aday Benítez', 'Raúl Carnero', 'Jairo Izquierdo', 'Carles Planas', 'Pedro Porro', 'Álex Granell', 'David Timor', 'Pere Pons', 'Aleix García', 'Douglas Luiz', 'Seung-ho Paik', 'Èric Montes', 'Borja García', 'Yhoan Andzouana', 'Portu', 'Patrick Roberts', 'Valery Fernández', 'Sebas Coris', 'Cristhian Stuani', 'Choco Lozano', 'Seydou Doumbia', 'Kévin Soni', 'Álex Pachón']"
2018,SD Eibar,"['Marko Dmitrović', 'Yoel Rodríguez', 'Asier Riesgo', 'Markel Areitio', 'Paulo Oliveira', 'Pedro Bigas', 'Anaitz Arbilla', 'Iván Ramis', 'Kaiser', 'Marc Cucurella', 'Cote', 'Rubén Peña', 'Jordi Calavera', 'Sergio Álvarez', 'Pape Diop', 'Joan Jordán', 'Gonzalo Escalante', 'Miguel Marí', 'Pablo de Blasis', 'Bebé', 'Pere Milla', 'Fabián Orellana', 'Pedro León', 'Pablo Hervías', 'Sergi Enrich', 'Kike García', 'Charles', 'Marc Cardona', 'Alberto Marí']"
2018,Rayo Vallecano,"['Stole Dimitrievski', 'Alberto García', 'Miguel Ángel Morro', 'Jordi Amat', 'Abdoulaye Ba', 'Mario Suárez', 'Emiliano Velázquez', 'Alejandro Gálvez', 'José León', 'Alejandro Catena', 'Chechu Dorado', 'Martín Pascual', 'Álex Moreno', 'Sergio Akieme', 'Luis Advíncula', 'Tito', 'Luis Meseguer', 'Giannelli Imbula', 'Uche Agbo', 'Ángel Algobia', 'Santi Comesaña', 'Álvaro Medrán', 'Gorka Elustondo', 'Manu Navarro', 'José Pozo', 'Óscar Trejo', 'Gaël Kakuta', 'Álvaro García', 'Bebé', 'Adrián Embarba', 'Lass Bangoura', 'Raúl de Tomás', 'Franco Di Santo', 'Álex Alegría', 'Javi Guerra', 'Sergio Moreno']"
2018,Real Valladolid,"['Jordi Masip', 'Yoel Rodríguez', 'José Antonio Caro', 'Samuel Pérez', 'Fernando Calero', 'Joaquín Fernández', 'Kiko Olivas', 'Alberto Guitián', 'Mohammed Salisu', 'Nacho Martínez', 'Moi Delgado', 'Roberto Corral', 'Antoñito', 'Javi Moyano', 'Javi Aparicio', 'Luismi Sánchez', 'Moctar El Hacen', 'Borja Fernández', 'Rubén Alcaraz', 'Fede San Emeterio', 'Míchel Herrero', 'Anuar', 'Antonio Cotán', 'Ivi López', 'Antonio Domínguez', 'Pablo Muñoz', 'Toni Villa', 'Waldo Rubio', 'Óscar Plano', 'Daniele Verde', 'Keko Gontán', 'Leo Suárez', 'Pablo Hervías', 'David Mayoral', 'Kuki Zalazar', 'Enes Ünal', 'Sergi Guardiola', 'Duje Cop', 'Stiven Plaza', 'Chris Ramos', 'Miguel de la Fuente']"
2018,SD Huesca,"['Aleksandar Jovanovic', 'Axel Werner', 'Javi Varas', 'Roberto Santamaría', 'Antonio Valera', 'Ander Bardají', 'Jorge Pulido', 'Xabi Etxeita', 'Rúben Semedo', 'Pablo Insua', 'Martín Mantovani', 'Adrián Diéguez', 'Nacho Uche', 'Javi Galán', 'Luisinho', 'Rajko Brezancic', 'Jorge Miramón', 'Carlos Akapo', 'Javier Almerge', 'Damián Musto', 'Juan Aguilera', 'Gonzalo Melero', 'Christian Rivera', 'Yangel Herrera', 'Lluis Sastre', 'Javito', 'Juanpi', 'Eugeni', 'Jonathan Rubio', 'Juanjo Camacho', 'Moi Gómez', 'David Ferreiro', 'Serdar Gürler', 'Álex Gallar', 'Cucho Hernández', 'Chimy Ávila', 'Enric Gallego', 'Samuele Longo', 'Dani Escriche']"
2019,FC Barcelona,"['Marc-André ter Stegen', 'Neto', 'Iñaki Peña', 'Arnau Tenas', 'Clément Lenglet', 'Samuel Umtiti', 'Gerard Piqué', 'Jean-Clair Todibo', 'Ronald Araújo', 'Jorge Cuenca', 'Chumi', 'Jordi Alba', 'Junior Firpo', 'Sergio Akieme', 'Sergi Roberto', 'Nélson Semedo', 'Moussa Wagué', 'Dani Morer', 'Óscar Mingueza', 'Sergio Busquets', 'Jandro Orellana', 'Frenkie de Jong', 'Arthur Melo', 'Ivan Rakitic', 'Carles Aleñá', 'Arturo Vidal', 'Riqui Puig', 'Ludovit Reis', 'Monchu', 'Rafinha', 'Ansu Fati', 'Konrad de la Fuente', 'Kike Saverio', 'Lionel Messi', 'Ousmane Dembélé', 'Carles Pérez', 'Álex Collado', 'Antoine Griezmann', 'Luis Suárez', 'Martin Braithwaite', 'Abel Ruiz', 'Rey Manaj']"
2019,Real Madrid,"['Thibaut Courtois', 'Alphonse Areola', 'Keylor Navas', 'Diego Altube', 'Luis López', 'Raphaël Varane', 'Éder Militão', 'Sergio Ramos', 'Nacho Fernández', 'Adrián de la Fuente', 'Ferland Mendy', 'Marcelo', 'Javi Hernández', 'Miguel Gutiérrez', 'Daniel Carvajal', 'Lucas Vázquez', 'Álvaro Odriozola', 'Casemiro', 'Federico Valverde', 'Toni Kroos', 'Luka Modric', 'Isco', 'James Rodríguez', 'Reinier', 'Brahim Díaz', 'Eden Hazard', 'Vinicius Junior', 'Marco Asensio', 'Rodrygo', 'Gareth Bale', 'Karim Benzema', 'Luka Jović', 'Mariano Díaz']"
2019,Atlético Madrid,"['Jan Oblak', 'Antonio Adán', 'Álex dos Santos', 'José María Giménez', 'Stefan Savic', 'Felipe', 'Mario Hermoso', 'Álvaro García', 'Renan Lodi', 'Manu Sánchez', 'Kieran Trippier', 'Santiago Arias', 'Sime Vrsaljko', 'Ricard Sánchez', 'Thomas Partey', 'Saúl Ñíguez', 'Koke', 'Marcos Llorente', 'Héctor Herrera', 'Toni Moya', 'Thomas Lemar', 'Óscar Clemente', 'João Félix', 'Yannick Carrasco', 'Vitolo', 'Rodrigo Riquelme', 'Ángel Correa', 'Germán Valera', 'Álvaro Morata', 'Diego Costa', 'Sergio Camello', 'Ivan Saponjic', 'Darío Poveda']"
2019,FC Valencia,"['Jasper Cillessen', 'Jaume Doménech', 'Cristian Rivero', 'Gabriel Paulista', 'Mouctar Diakhaby', 'Eliaquim Mangala', 'Cristiano Piccini', 'Ezequiel Garay', 'Javi Jiménez', 'Guillem Molina', 'José Gayà', 'Jaume Costa', 'Alessandro Florenzi', 'Thierry Correia', 'Geoffrey Kondogbia', 'Francis Coquelin', 'Hugo Guillamón', 'Carlos Soler', 'Dani Parejo', 'Daniel Wass', 'Koba Koindredi', 'Adrián Guerrero', 'Kang-in Lee', 'Vicente Esquerdo', 'Pablo Gozálbez', 'Gonçalo Guedes', 'Denis Cheryshev', 'Ferran Torres', 'Manu Vallejo', 'Rodrigo', 'Maxi Gómez', 'Kévin Gameiro', 'Rubén Sobrino']"
2019,Real Sociedad San Sebastián,"['Álex Remiro', 'Miguel Ángel Moyá', 'Andoni Zubiaurre', 'Gaizka Ayesa', 'Igor Zubeldia', 'Diego Llorente', 'Robin Le Normand', 'Aritz Elustondo', 'Modibo Sagnan', 'Jon Pacheco', 'Aritz Arambarri', 'Aihen Muñoz', 'Nacho Monreal', 'Kévin Rodrigues', 'Joseba Zaldua', 'Andoni Gorosabel', 'Asier Illarramendi', 'Martín Zubimendi', 'Mikel Merino', 'Ander Guevara', 'Rubén Pardo', 'Luca Sangalli', 'David Zurutuza', 'Martin Ødegaard', 'David Silva', 'Roberto López', 'Mikel Oyarzabal', 'Ander Barrenetxea', 'Näis Djouahra', 'Portu', 'Adnan Januzaj', 'Willian José', 'Alexander Isak', 'Carlos Fernández', 'Jon Bautista', 'Julen Lobete']"
2019,FC Sevilla,"['Tomas Vaclik', 'Sergio Rico', 'Bono', 'Javi Díaz', 'Alfonso Pastor', 'Diego Carlos', 'Jules Koundé', 'Nemanja Gudelj', 'Sergi Gómez', 'Daniel Carriço', 'Sergio Reguilón', 'Sergio Escudero', 'Felipe Chacartegui', 'Pablo Pérez', 'Alejandro Pozo', 'Jesús Navas', 'Juanlu Sánchez', 'Fernando', 'Genaro Rodríguez', 'Joan Jordán', 'Óliver Torres', 'Éver Banega', 'Franco Vázquez', 'Pepe Mena', 'Lucas Ocampos', 'Bryan Gil', 'Nolito', 'José Alonso Lara', 'Suso', 'Rony Lopes', 'Munir El Haddadi', 'Youssef En-Nesyri', 'Luuk de Jong', 'Munas Dabbur', 'Chicharito']"
2019,Real Betis Sevilla,"['Joel Robles', 'Dani Martín', 'Carlos Marín', 'Dani Rebollo', 'Marc Bartra', 'Aïssa Mandi', 'Sidnei', 'Zouhair Feddal', 'Edgar González', 'Ricardo Visus', 'Alfonso Pedraza', 'Álex Moreno', 'Emerson Royal', 'Francis Guerrero', 'Antonio Barragán', 'José Luis Trápaga', 'William Carvalho', 'Guido Rodríguez', 'Javi García', 'Carles Aleñá', 'Andrés Guardado', 'Wilfrid Kaptoum', 'Ismael Gutiérrez', 'David Ramos', 'Alejandro Meléndez', 'Nabil Fekir', 'Sergio Canales', 'Rodri Sánchez', 'Nil Garrido', 'Cristian Tello', 'Juanmi', 'Diego Lainez', 'Joaquín', 'Ángel Baena', 'Jorge Jiménez', 'Loren Morón', 'Borja Iglesias', 'Raúl García']"
2019,Athletic Bilbao,"['Unai Simón', 'Iago Herrerín', 'Jokin Ezkieta', 'Ander Iru', 'Iñigo Martínez', 'Yeray Álvarez', 'Unai Núñez', 'Jon Sillero', 'Dani Vivian', 'Yuri Berchiche', 'Mikel Balenziaga', 'Ander Capa', 'Óscar de Marcos', 'Gaizka Larrazabal', 'Iñigo Lekue', 'Jesús Areso', 'Mikel San José', 'Mikel Vesga', 'Dani García', 'Beñat Etxebarria', 'Unai López', 'Unai Vencedor', 'Iker Muniain', 'Oihan Sancet', 'Álex Berenguer', 'Iñigo Córdoba', 'Ibai Gómez', 'Iñaki Williams', 'Raúl García', 'Asier Villalibre', 'Kenan Kodro', 'Aritz Aduriz']"
2019,FC Villarreal,"['Sergio Asenjo', 'Andrés Fernández', 'Mariano Barbosa', 'Pau Torres', 'Ramiro Funes Mori', 'Raúl Albiol', 'Soufiane Chakla', 'Alberto Moreno', 'Xavi Quintillà', 'Rubén Peña', 'Mario Gaspar', 'Andrei Ratiu', 'Migue Leal', 'Vicente Iborra', 'Santiago Cáseres', 'Bruno Soriano', 'Frank Anguissa', 'Manu Trigueros', 'Santi Cazorla', 'Manu Morlanes', 'Ramiro Guerra', 'Iván Martín', 'Sergio Lozano', 'Álex Baena', 'Javi Ontiveros', 'Moi Gómez', 'Samuel Chukwueze', 'Leo Suárez', 'Paco Alcácer', 'Gerard Moreno', 'Karl Toko Ekambi', 'Carlos Bacca', 'Fer Niño']"
2019,FC Getafe,"['David Soria', 'Leandro Chichizola', 'Filip Manojlovic', 'Marcos Lavín', 'Djené', 'Leandro Cabrera', 'Erick Cabaco', 'Xabi Etxeita', 'Bruno González', 'Chema Rodríguez', 'Florent Poulolo', 'Marc Cucurella', 'Antunes', 'Mathías Olivera', 'Raúl Carnero', 'Allan Nyom', 'Damián Suárez', 'David Timor', 'Markel Bergara', 'Mauro Arambarri', 'Nemanja Maksimovic', 'Peter Etebo', 'Fayçal Fajr', 'Kenedy', 'Amath Ndiaye', 'Jason', 'Francisco Portillo', 'Jaime Mata', 'Ángel Rodríguez', 'Deyverson', 'Hugo Duro', 'Jorge Molina', 'Enric Gallego']"
2019,Celta Vigo,"['Rubén Blanco', 'Sergio Álvarez', 'Dragan Rosic', 'Iván Villar', 'Fran Vieites', 'Iago Domínguez', 'Joseph Aidoo', 'Jeison Murillo', 'Néstor Araújo', 'David Costas', 'Jorge Sáenz', 'José Fontán', 'Lucas Olaza', 'David Juncà', 'Hugo Mallo', 'Kevin Vázquez', 'Sergio Carreira', 'Stanislav Lobotka', 'Okay Yokuşlu', 'Filip Bradaric', 'Fran Beltrán', 'Pape Cheikh', 'Brais Méndez', 'Denis Suárez', 'Rafinha', 'Pione Sisto', 'Nolito', 'Juan Hernández', 'Iker Losada', 'Sergio Bermejo', 'Jacobo González', 'Iago Aspas', 'Santi Mina', 'Fedor Smolov', 'Gabriel Fernández']"
2019,Espanyol Barcelona,"['Oier Olazábal', 'Diego López', 'Adri López', 'Andrés Prieto', 'Leandro Cabrera', 'David López', 'Bernardo Espinosa', 'Fernando Calero', 'Naldo', 'Lluís López', 'Ricard Pujol', 'Roman Tugarinov', 'Adrià Pedrosa', 'Dídac Vilà', 'Víctor Gómez', 'Sébastien Corchia', 'Javi López', 'Pipa', 'Marc Roca', 'Ander Iturraspe', 'Sergi Darder', 'Esteban Granero', 'Víctor Sánchez', 'Pol Lozano', 'Dani Villahermosa', 'Óscar Melendo', 'Nico Melamed', 'Matías Vargas', 'Pablo Piatti', 'Javi Puado', 'Mohamed Ezzarfani', 'Mohamed Ezzarfani', 'Lei Wu', 'Adrián Embarba', 'Raúl de Tomás', 'Borja Iglesias', 'Jonathan Calleri', 'Facundo Ferreyra', 'Víctor Campuzano', 'Kévin Soni', 'Ferran Jutglà']"
2019,CD Leganés,"['Juan Soriano', 'Iván Cuéllar', 'André Grandi', 'Pablo Lombo', 'Dimitrios Siovas', 'Chidozie Awaziem', 'Unai Bustinza', 'Kenneth Omeruo', 'Rodri Tarín', 'Ivi López', 'Jonathan Silva', 'Kévin Rodrigues', 'Vasyl Kravets', 'Mario del Campo', 'Roberto Rosales', 'Marc Navarro', 'Rubén Pérez', 'Ibrahim Amadou', 'Aymane Mourid', 'Roque Mesa', 'Recio', 'Christian Rivera', 'Javi Eraso', 'Iván Amores', 'Óscar Rodríguez', 'Federico Varela', 'Bryan Gil', 'José Manuel Arnáiz', 'Alexander Szymanowski', 'Dani Plomer', 'Aitor Ruibal', 'Javier Avilés', 'Miguel Ángel Guerrero', 'Youssef En-Nesyri', 'Martin Braithwaite', 'Roger Assalé', 'Guido Carrillo', 'Sabin Merino', 'Manu Garrido']"
2019,Deportivo Alavés,"['Fernando Pacheco', 'Antonio Sivera', 'Roberto', 'Aritz Castro', 'Guillermo Maripán', 'Víctor Laguardia', 'Lisandro Magallán', 'Rodrigo Ely', 'Tachi', 'Rubén Duarte', 'Adrián Marín', 'Javi López', 'Martín Aguirregabiria', 'Ximo Navarro', 'Rafa Navarro', 'Ljubomir Fejsa', 'Jeando Fuchs', 'Dani Torres', 'Víctor Camarasa', 'Pere Pons', 'Tomás Pina', 'Mubarak Wakaso', 'Manu García', 'Ismael Gutiérrez', 'Javi Muñoz', 'Abdallahi Mahmoud', 'Luis Rioja', 'Burgui', 'Puma', 'Borja Sainz', 'Aleix Vidal', 'Edgar Méndez', 'Paulino de la Fuente', 'Lucas Pérez', 'Joselu', 'Oliver Burke', 'John Guidetti']"
